7301;FORD;Kuga (1);;;LHD;06;2008;12;2012;;VS 77 (P+Y) (,2V,);;VS 71 (P+Y) (,2V,);;;;VS 07 (,,)
7302;FORD;Kuga (1);;;RHD;06;2008;12;2012;;VS 77 (P+Y) (,2V,);;VS 71 (P+Y) (,2V,);;;;VS 07 (,,)
7987;FORD;Kuga (2);;;LHD;01;2013;03;2020;;VS 79 (X) (,2B,);;VS 79 (X) (,2B,);;;;VS 05 (,,)
8863;FORD;Kuga (2);;;RHD;01;2013;03;2020;;VS 79 (X) (,2B,);;VS 79 (X) (,2B,);;;;VS 05 (,,)
9356;FORD;Kuga (3);;;LHD;04;2020;;;;VS 77 (X) (,2B,);;VS 74 (X) (,2B,);;;;VS 05 (,,)
9357;FORD;Kuga (3);;;RHD;04;2020;;;;VS 77 (X) (,2B,);;VS 74 (X) (,2B,);;;;VS 05 (,,)
4154;FORD;Maverick;;;LHD/RHD;01;1993;05;2001;;VS 36+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 35 (,U,);;VS 34 (,U,);
6259;FORD;Maverick;;;LHD/RHD;06;2001;12;2006;;VS 33+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 33 (,U,);;VS 33 (,U,);
4155;FORD;Mercury;;;LHD/RHD;01;1994;;;;VS 36+ (N.V.) (,U,);;VS 36+ (N.V.) (,U,);VS 36 (,A,);;VS 36 (,A,);
4735;FORD;Mondeo (1);;;LHD/RHD;01;1993;09;1996;;VS 35+ (,U,);;VS 34+ (,U,);VS 35 (,U,);;VS 34 (,U,);VS 36 (*,,)
5498;FORD;Mondeo (1);5 Doors;;LHD/RHD;10;1996;12;2000;;VS 35+ (,U,);;VS 34+ (,U,);VS 35 (,U,);;VS 34 (,U,);VS 36 (*,,)
5504;FORD;Mondeo (1);4 Doors;;LHD/RHD;10;1996;12;2000;;VS 35+ (,U,);;VS 34+ (,U,);VS 35 (,U,);;VS 34 (,U,);
4737;FORD;Mondeo (1) Clipper;;;LHD/RHD;01;1993;09;1996;;VS 35+ (,U,);;VS 34+ (,U,);VS 35 (,U,);;VS 34 (,U,);
5506;FORD;Mondeo (1) Clipper;;;LHD/RHD;10;1996;12;2000;;VS 35+ (,U,);;VS 34+ (,U,);VS 35 (,U,);;VS 34 (,U,);
6322;FORD;Mondeo (2);4 Doors;;LHD/RHD;01;2001;05;2007;;VS 36+ (,U,);;VS 34+ (,U,);VS 36 (,A,);;VS 34 (,U,);
6288;FORD;Mondeo (2);5 Doors;;LHD/RHD;01;2001;05;2007;;VS 36+ (,U,);;VS 34+ (,U,);VS 36 (,A,);;VS 34 (,U,);VS 33 (,U,)
6289;FORD;Mondeo (2) Clipper;;;LHD/RHD;01;2001;05;2007;;VS 36+ (,U,);;VS 34+ (,U,);VS 36 (,A,);;VS 34 (,U,);
7156;FORD;Mondeo (3);4 Doors;;LHD;06;2007;11;2014;;VS 78 (P+Y) (,2V,);;VS 73 (P+Y) (,2V,);;;;
7157;FORD;Mondeo (3);4 Doors;;RHD;06;2007;11;2014;;VS 78 (P+Y) (,2V,);;VS 73 (P+Y) (,2V,);;;;
7158;FORD;Mondeo (3);5 Doors;;LHD;06;2007;11;2014;;VS 78 (P+Y) (,2V,);;VS 73 (P+Y) (,2V,);;;;
7159;FORD;Mondeo (3);5 Doors;;RHD;06;2007;11;2014;;VS 78 (P+Y) (,2V,);;VS 73 (P+Y) (,2V,);;;;
7160;FORD;Mondeo (3) SW;;;LHD;06;2007;11;2014;;VS 78 (P+Y) (,2V,);;VS 73 (P+Y) (,2V,);;;;VS 07 (,,)
7161;FORD;Mondeo (3) SW;;;RHD;06;2007;11;2014;;VS 78 (P+Y) (,2V,);;VS 73 (P+Y) (,2V,);;;;VS 07 (,,)
8192;FORD;Mondeo (4);5 Doors;;LHD/RHD;12;2014;12;2022;;;;;;;;VS 76 (X) (,2B,)
8193;FORD;Mondeo (4) SW;Estate;;LHD/RHD;12;2014;12;2022;;;;;;;;VS 05 (,,)
6924;FORD;Mustang (5);;;LHD/RHD;01;2004;12;2012;;VS 36+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 36 (,A,);;VS 34 (,U,);
8191;FORD;Mustang (6);Coupé/Convertible;;LHD;12;2013;09;2023;;VS 76 (X) (,2B,);;VS 74 (X) (,2B,);;;;
8743;FORD;Mustang (6);Coupé/Convertible;;RHD;07;2015;09;2023;;VS 76 (X) (,2B,);;;;;;
9874;FORD;Mustang (7);;;LHD;10;2023;;;;;;;;;;
9943;FORD;Mustang (7);;;RHD;10;2023;;;;;;;;;;
9499;FORD;Mustang Mach-E;5 Doors;;LHD;03;2021;;;;VS 77 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
9500;FORD;Mustang Mach-E;5 Doors;;RHD;03;2021;;;;VS 77 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
4739;FORD;Orion (1);;;LHD/RHD;09;1983;08;1990;;VS 32+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 32 (,U,);;VS 32 (,U,);
4740;FORD;Orion (2);;;LHD/RHD;09;1990;01;1994;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);
5619;FORD;P100;;;RHD;01;1982;12;1987;;;;;VS 32 (,U,);;VS 32 (,U,);
5620;FORD;P100;;;RHD;01;1988;12;1993;;;;;VS 34 (,U,);;VS 34 (,U,);
4744;FORD;Probe;;(Side-Lock connection);LHD/RHD;01;1988;12;1993;;;;;;;;
5430;FORD;Probe;;;LHD/RHD;01;1994;09;1998;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);VS 34 (,U,)
5786;FORD;Puma;;;LHD/RHD;03;1997;09;2002;;VS 33+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 33 (,U,);;VS 33 (,U,);VS 33 (,U,)
9370;FORD;Puma;;;LHD;12;2019;04;2024;;VS 79 (P+Y) (,2V,);;VS 70 (P+Y) (,2V,);;;;
9371;FORD;Puma;;;RHD;12;2019;04;2024;;VS 79 (P+Y) (,2V,);;VS 70 (P+Y) (,2V,);;;;
5812;FORD;Ranger Pick Up;;;LHD/RHD;01;1997;12;2011;;VS 32+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 32 (,U,);;VS 32 (,U,);
6330;FORD;Ranger;;(Except Pick-up);LHD/RHD;09;2001;12;2011;;VS 36+ (N.V.) (,U,);;VS 36+ (N.V.) (,U,);;;;
7885;FORD;Ranger (1) / Wildtrak;;(Hook connection);LHD/RHD;03;2012;01;2016;;VS 37+ (N.V.) (,U,);;VS 31+ (N.V.) (,U,);VS 37 (,A,);;VS 31 (,U,);
8599;FORD;Ranger (1) / Wildtrak;;(TopLock connection);LHD;02;2016;02;2023;;VS 77 (P+Y) (,2V,);;VS 71 (P+Y) (,2V,);;;;
8600;FORD;Ranger (1) / Wildtrak;;(TopLock connection);RHD;02;2016;02;2023;;VS 77 (P+Y) (,2V,);;VS 71 (P+Y) (,2V,);;;;
9728;FORD;Ranger (2) / Wildtrak / Raptor;;;LHD;03;2023;;;;VS 77 (Y) (,2V2,);;;;;;
9729;FORD;Ranger (2) / Wildtrak / Raptor;;;RHD;03;2023;;;;VS 77 (Y) (,2V2,);;;;;;
4741;FORD;Scorpio;;;LHD/RHD;03;1985;09;1998;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);VS 34 (,U,)
4742;FORD;Scorpio;Estate;;LHD/RHD;02;1992;09;1998;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);
4743;FORD;Sierra;;;LHD/RHD;08;1982;02;1993;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);VS 34 (,U,)
5618;FORD;Sierra;Estate;;LHD/RHD;08;1982;02;1993;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);
6920;FORD;S-Max (1);;(TopLock connection);LHD;05;2006;01;2009;;VS 80 (P+Y) (,2V,);;VS 78 (P+Y) (,2V,);;;;VS 30 (,A,)
8858;FORD;S-Max (1);;(TopLock connection);RHD;05;2006;01;2009;;VS 78 (P+Y) (,2V,);;VS 80 (P+Y) (,2V,);;;;VS 30 (,A,)
7542;FORD;S-Max (1);;(TopLock connection);LHD;02;2009;08;2015;;VS 80 (P+Y) (,2V,);;VS 78 (P+Y) (,2V,);;;;VS 07 (,,)
8859;FORD;S-Max (1);;(TopLock connection);RHD;02;2009;08;2015;;VS 78 (P+Y) (,2V,);;VS 80 (P+Y) (,2V,);;;;VS 07 (,,)
8525;FORD;S-Max (2);;(Without washing);LHD;09;2015;06;2018;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 10 (,,)
8526;FORD;S-Max (2);;(Without washing);RHD;09;2015;06;2018;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 10 (,,)
9331;FORD;S-Max (2);;(With washing);LHD;07;2018;12;2023;;;;;;;;VS 10 (,,)
9334;FORD;S-Max (2);;(With washing);RHD;07;2018;12;2023;;;;;;;;VS 10 (,,)
6471;FORD;StreetKa;;;LHD/RHD;01;2003;12;2005;;VS 33+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 33 (,U,);;VS 33 (,U,);
4745;FORD;Taunus;;;LHD;02;1976;08;1979;;;;;;;;
4746;FORD;Taunus;Estate;;LHD;02;1976;08;1979;;;;;;;;
4747;FORD;Taunus;;;LHD;09;1979;08;1982;;VS 32+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 32 (,U,);;VS 32 (,U,);
4748;FORD;Taunus;Estate;;LHD;09;1979;08;1982;;VS 32+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 32 (,U,);;VS 32 (,U,);
4753;FORD;Tourneo;;;LHD/RHD;10;1994;12;2012;;VS 36+ (N.V.) (,U,);;VS 36+ (N.V.) (,U,);VS 36 (,A,);;VS 36 (,A,);
6526;FORD;Tourneo Connect / Transit Connect;;;LHD/RHD;01;2003;03;2004;;VS 36+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 36 (,A,);;VS 34 (,U,);VS 30 (,A,)
7069;FORD;Tourneo Connect / Transit Connect;;;LHD/RHD;04;2004;11;2013;;VS 36+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 36 (,A,);;VS 34 (,U,);VS 31 (,U,)
8150;FORD;Tourneo Connect;(Rear: Liftgate);;LHD;12;2013;05;2022;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 11 (,,)
8790;FORD;Tourneo Connect;(Rear: Liftgate);;RHD;12;2013;05;2022;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 11 (,,)
8151;FORD;Tourneo Connect;(Rear: Split doors);;LHD;12;2013;05;2022;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 30 (,A,)
8791;FORD;Tourneo Connect;(Rear: Split doors);;RHD;12;2013;05;2022;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 30 (,A,)
9753;FORD;Tourneo Connect;(Rear: Liftgate);;LHD;06;2022;;;;VS 79 (Y) (,2V2,);;VS 71 (Y) (,2V2,);;;;
9754;FORD;Tourneo Connect;(Rear: Liftgate);;RHD;06;2022;;;;VS 79 (Y) (,2V2,);;VS 71 (Y) (,2V2,);;;;
9755;FORD;Tourneo Connect;(Rear: Split doors);;LHD;06;2022;;;;VS 79 (Y) (,2V2,);;VS 71 (Y) (,2V2,);;;;
9756;FORD;Tourneo Connect;(Rear: Split doors);;RHD;06;2022;;;;VS 79 (Y) (,2V2,);;VS 71 (Y) (,2V2,);;;;
8189;FORD;Tourneo Courier;(Rear: Liftgate);;LHD;06;2014;04;2024;;VS 79 (X) (,2B,);;VS 70 (X) (,2B,);;;;VS 11 (,,)
8190;FORD;Tourneo Courier;(Rear: Liftgate);;RHD;06;2014;04;2024;;VS 79 (X) (,2B,);;VS 70 (X) (,2B,);;;;VS 11 (,,)
9988;FORD;Tourneo Courier / E-Tourneo Courier; (Rear: Liftgate);;LHD;06;2024;;;VS 90 (,, / ,,);VS 78 (Y) (,2V2,);;;;;;
10063;FORD;Tourneo Courier / E-Tourneo Courier; (Rear: Liftgate);;RHD;06;2024;;;;VS 78 (Y) (,2V2,);;;;;;
8050;FORD;Tourneo Custom / Transit Custom;(Rear: Liftgate);(TopLock connection);LHD;12;2012;10;2023;;VS 80 (P+Y) (,2V,);;VS 79 (P+Y) (,2V,);;;;VS 31 (,U,)
8051;FORD;Tourneo Custom / Transit Custom;(Rear: Liftgate);(TopLock connection);RHD;12;2012;10;2023;;VS 80 (P+Y) (,2V,);;VS 79 (P+Y) (,2V,);;;;VS 31 (,U,)
9973;FORD;Tourneo Custom / E-Tourneo Custom;(Rear: Liftgate);;LHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
9974;FORD;Tourneo Custom / E-Tourneo Custom;(Rear: Liftgate);;RHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
9975;FORD;Tourneo Custom / E-Tourneo Custom;(Rear: Split doors);;LHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
9976;FORD;Tourneo Custom / E-Tourneo Custom;(Rear: Split doors);;RHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
4750;FORD;Transit (2);;;LHD/RHD;06;1978;10;1985;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);
4751;FORD;Transit (3) / (4) / (5);;;LHD/RHD;11;1985;10;2000;;VS 36+ (N.V.) (,U,);;VS 36+ (N.V.) (,U,);VS 36 (,A,);;VS 36 (,A,);
6312;FORD;Transit 2000;;;LHD/RHD;11;2000;08;2009;;VS 38+ (N.V.) (,U,);;VS 37+ (N.V.) (,U,);VS 38 (,A,);;VS 37 (,A,);
7610;FORD;Transit 2000;;;LHD/RHD;09;2009;04;2014;;VS 38+ (N.V.) (,U,);;VS 35+ (N.V.) (,U,);VS 38 (,A,);;VS 36 (,A,);
5482;FORD;Transit Compact;;;LHD/RHD;09;1996;10;2000;;VS 36+ (N.V.) (,U,);;VS 36+ (N.V.) (,U,);VS 36 (,A,);;VS 36 (,A,);
8252;FORD;Transit Connect;(Rear: Liftgate);;LHD;12;2013;;;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 11 (,,)
8792;FORD;Transit Connect;(Rear: Liftgate);;RHD;12;2013;;;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 11 (,,)
8253;FORD;Transit Connect;(Rear: Split doors);;LHD;12;2013;;;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 30 (,A,)
8793;FORD;Transit Connect;(Rear: Split doors);;RHD;12;2013;;;;VS 80 (X) (,2B,);;VS 80 (X) (,2B,);;;;VS 30 (,A,)
8254;FORD;Transit Courier;(Rear: Liftgate);;LHD;06;2014;03;2024;;VS 79 (X) (,2B,);;VS 70 (X) (,2B,);;;;VS 11 (,,)
8255;FORD;Transit Courier;(Rear: Liftgate);;RHD;06;2014;03;2024;;VS 79 (X) (,2B,);;VS 70 (X) (,2B,);;;;VS 11 (,,)
8256;FORD;Transit Courier;(Rear: Split doors);;LHD;06;2014;03;2024;;VS 79 (X) (,2B,);;VS 70 (X) (,2B,);;;;
8257;FORD;Transit Courier;(Rear: Split doors);;RHD;06;2014;03;2024;;VS 79 (X) (,2B,);;VS 70 (X) (,2B,);;;;
9987;FORD;Transit Courier / E-Transit Courier; (Rear: Split doors);;LHD;04;2024;;;VS 90 (,, / ,,);VS 78 (Y) (,2V2,);;;;;;
10064;FORD;Transit Courier / E-Transit Courier; (Rear: Split doors);;RHD;04;2024;;;;VS 78 (Y) (,2V2,);;;;;;
7989;FORD;Transit Custom / Kombi;(Rear: Liftgate);(TopLock connection);LHD;12;2012;10;2023;;VS 80 (P+Y) (,2V,);;VS 79 (P+Y) (,2V,);;;;VS 31 (,U,)
7990;FORD;Transit Custom / Kombi;(Rear: Liftgate);(TopLock connection);RHD;12;2012;10;2023;;VS 80 (P+Y) (,2V,);;VS 79 (P+Y) (,2V,);;;;VS 31 (,U,)
7991;FORD;Transit Custom / Kombi;(Rear: Split doors);(TopLock connection);LHD;12;2012;10;2023;;VS 80 (P+Y) (,2V,);;VS 79 (P+Y) (,2V,);;;;VS 30 (,A,)
7992;FORD;Transit Custom / Kombi;(Rear: Split doors);(TopLock connection);RHD;12;2012;10;2023;;VS 80 (P+Y) (,2V,);;VS 79 (P+Y) (,2V,);;;;VS 30 (,A,)
9969;FORD;Transit Custom / E-Transit Custom;(Rear: Liftgate);;LHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
9970;FORD;Transit Custom / E-Transit Custom;(Rear: Liftgate);;RHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
9971;FORD;Transit Custom / E-Transit Custom;(Rear: Split doors);;LHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
9972;FORD;Transit Custom / E-Transit Custom;(Rear: Split doors);;RHD;11;2023;;;;VS 78 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;
8250;FORD;Transit (Fourgon 2T) / E-Transit;;;LHD;05;2014;;;;VS 80 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;VS 31 (,U,)
8251;FORD;Transit (Fourgon 2T) / E-Transit;;;RHD;05;2014;;;;VS 80 (P+Y) (,2V,);;VS 74 (P+Y) (,2V,);;;;VS 31 (,U,)
5392;FORD;Windstar;;;LHD/RHD;03;1996;;2003;;VS 37+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);;;;VS 31 (,U,)
10144;FORTHING (Dongfeng);T5 Evo;5 Doors;;LHD;;2024;;;;VS 77 (Y) (,2V2,);;VS 72 (Y) (,2V2,);;;;
10145;FORTHING (Dongfeng);Friday;5 Doors;;LHD;01;2024;;;;VS 77 (Y) (,2V2,);;VS 71 (Y) (,2V2,);;;;
10147;FORTHING (Dongfeng);U-Tour / M4;;;LHD;01;2024;;;;VS 78 (Y) (,2V2,);;VS 71 (Y) (,2V2,);;;;
10146;FORTHING (Dongfeng);U-Tour V9;;;LHD;01;2024;;;;VS 78 (Y) (,2V2,);;VS 71 (Y) (,2V2,);;;;
6136;FSO;ATU;;;LHD/RHD;01;1996;;;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);
4156;FSO;Caro;;;LHD/RHD;;1992;;;;VS 34+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 34 (,U,);;VS 34 (,U,);VS 34 (,U,)
4158;FSO;Polonez FSO/ X Special;;;LHD/RHD;;1980;;;;;;;;;;
4157;FSO;Polonez FSO 6V;;;LHD/RHD;;1985;;;;;;;;;;
5737;FSO;Truck;;;LHD/RHD;;1993;;1994;;;;;VS 31 (,U,);;VS 31 (,U,);
9332;FSO / POLSKI;125 / 125 P;;;LHD/RHD;;1972;;1975;;;;;;;;
9333;FSO / POLSKI;126 / 126 P;;;LHD/RHD;;1972;;2000;;;;;;;;
6172;GAZ;2308 Ataman;;;LHD/RHD;01;1973;;;;;;;VS 34 (,,);;VS 34 (,,);
6173;GAZ;2410;;;LHD/RHD;01;1973;;;;;;;VS 34 (,,);;VS 34 (,,);
6174;GAZ;3102;;;LHD/RHD;01;1983;;;;;;;VS 34 (,U,);;VS 34 (,U,);
6175;GAZ;3102 Volga;;;LHD/RHD;01;1983;;;;;;;VS 34 (,U,);;VS 34 (,,);
6176;GAZ;31022 Volga;;;LHD/RHD;01;1973;;;;;;;VS 34 (,U,);;VS 34 (,,);
6177;GAZ;31023 Volga;;;LHD/RHD;01;1983;;;;;;;VS 34 (,,);;VS 34 (,U,);
6178;GAZ;31029;;;LHD/RHD;01;1973;;;;;;;VS 34 (,,);;VS 34 (,U,);
5947;GAZ;3105;;;LHD/RHD;01;1992;;;;;;;VS 34 (,U,);;VS 34 (,U,);
6179;GAZ;3110 Volga;;;LHD/RHD;01;1983;;;;;;;VS 34 (,,);;VS 34 (,U,);
6180;GAZ;3111 Volga;;;LHD/RHD;01;1983;;;;;;;VS 34 (,,);;VS 34 (,U,);
5948;GAZ;Gaz 3302;;;LHD/RHD;01;1993;;;;;;;VS 34 (,U,);;VS 34 (,U,);
9358;GAZ;Gazelle;;;LHD/RHD;;1994;;2013;;;;;VS 34 (,U,);;VS 34 (,U,);
9846;GAZ;Volga (all Models);;;LHD/RHD;07;1992;12;2010;;;;;VS 34 (,U,);;VS 34 (,U,);
8223;GMC;Denali / Denali XL;;(Gen2B connection);LHD;01;2007;12;2007;;VS 76 (X) (,2B,);;VS 76 (X) (,2B,);;;;
8224;GMC;Yukon / Yukon XL;;(Gen2B connection);LHD;01;2007;12;2007;;VS 76 (X) (,2B,);;VS 76 (X) (,2B,);;;;
9730;GWM ORA;01 CAT / 02 CAT;5 Doors;;LHD;;;;;;;;;;;;
9731;GWM ORA;01 CAT / 02 CAT;5 Doors;;RHD;;;;;;;;;;;;
9733;GWM TANK;Tank 300;;;LHD;;2021;;;;;;;;;;
9744;GWM TANK;Tank 500;;;LHD;;2021;;;;;;;;;;
5169;HONDA;Accord;;;LHD/RHD;05;1976;09;1983;;;;;;;;
5170;HONDA;Accord;;;LHD/RHD;10;1983;09;1985;;;;;VS 32 (,U,);;;
5172;HONDA;Accord;;;LHD/RHD;10;1985;09;1989;;VS 32+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 32 (,U,);;VS 32 (,U,);
5175;HONDA;Accord;Coupé;;LHD/RHD;10;1985;09;1989;;;;;VS 32 (,U,);;VS 32 (,U,);
5173;HONDA;Accord;;;LHD/RHD;10;1989;06;1992;;VS 36+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 36 (,A,);;VS 33 (,U,);
5176;HONDA;Accord Aerodeck;;;LHD/RHD;10;1989;08;1993;;VS 36+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 36 (,A,);;VS 33 (,U,);VS 30 (,A,)
5178;HONDA;Accord;Coupé;;LHD/RHD;10;1989;08;1993;;VS 36+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 36 (,A,);;VS 33 (,U,);
5346;HONDA;Accord;4 Doors;;LHD/RHD;07;1992;09;1998;;VS 36+ (N.V.) (,U,);;VS 34+ (N.V.) (,U,);VS 36 (,A,);;VS 34 (,U,);
5895;HONDA;Accord;4 Doors;;LHD/RHD;10;1998;12;2002;;VS 36+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 36 (,A,);;VS 33 (,U,);
6077;HONDA;Accord;5 Doors;;LHD/RHD;11;1999;03;2006;;VS 36+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 36 (,A,);;VS 33 (,U,);VS 17 (,,)
6448;HONDA;Accord;4 Doors;;LHD/RHD;01;2003;02;2006;;VS 38+ (N.V.) (,U,);;VS 31+ (N.V.) (,U,);VS 38 (,A,);;VS 31 (,U,);
6450;HONDA;Accord Tourer;;;LHD/RHD;04;2003;03;2006;;VS 38+ (N.V.) (,U,);;VS 31+ (N.V.) (,U,);VS 38 (,A,);;VS 31 (,U,);
6833;HONDA;Accord;4 Doors;;LHD/RHD;04;2006;05;2008;;;;;;;;
6834;HONDA;Accord Tourer;;;LHD/RHD;04;2006;05;2008;;;;;;;;
7350;HONDA;Accord;4 Doors;;LHD/RHD;06;2008;12;2015;;VS 37+ (N.V.) (,U,);;VS 35+ (N.V.) (,U,);VS 37 (,A,);;VS 36 (,A,);
7351;HONDA;Accord Tourer;;;LHD/RHD;06;2008;12;2015;;VS 37+ (N.V.) (,U,);;VS 35+ (N.V.) (,U,);VS 37 (,A,);;VS 36 (,A,);
4159;HONDA;Balade;;;LHD/RHD;;1982;;1986;;;;;;;;
4160;HONDA;Balade;;;LHD/RHD;;1986;;;;;;;;;;
4161;HONDA;City;;;LHD/RHD;11;1982;10;1986;;;;;;;;
5180;HONDA;Civic;;;LHD/RHD;;1972;08;1979;;;;;;;;
5181;HONDA;Civic;;;LHD/RHD;09;1979;08;1983;;;;;;;;
5182;HONDA;Civic;;;LHD/RHD;09;1983;08;1987;;;;;VS 32 (,U,);;VS 32 (,U,);
5193;HONDA;Civic Shuttle;;;LHD/RHD;09;1983;08;1987;;VS 32+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 32 (,U,);;VS 32 (,U,);VS 31 (,U,)
5183;HONDA;Civic;;;LHD/RHD;09;1987;08;1991;;VS 33+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 33 (,U,);;VS 32 (,U,);
5194;HONDA;Civic Shuttle;;;LHD/RHD;09;1987;08;1991;;VS 33+ (N.V.) (,U,);;VS 33+ (N.V.) (,U,);VS 33 (,U,);;VS 33 (,U,);VS 31 (,U,)
5185;HONDA;Civic;;;LHD/RHD;09;1991;12;1994;;VS 34+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 34 (,U,);;VS 32 (,U,);
5191;HONDA;Civic;3 Doors;;LHD/RHD;01;1995;08;2001;;VS 34+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 34 (,U,);;VS 32 (,U,);VS 30 (,A,)
5189;HONDA;Civic;4 Doors;;LHD/RHD;01;1995;03;2001;;VS 34+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 34 (,U,);;VS 32 (,U,);
5187;HONDA;Civic;5 Doors;;LHD/RHD;01;1995;03;2001;;VS 34+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 34 (,U,);;VS 32 (,U,);VS 32 (,U,)
5349;HONDA;Civic;Coupé;;LHD/RHD;01;1995;08;2001;;VS 34+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 34 (,U,);;VS 32 (,U,);
5881;HONDA;Civic Aerodeck;Estate;;LHD/RHD;03;1998;03;2001;;VS 34+ (N.V.) (,U,);;VS 32+ (N.V.) (,U,);VS 34 (,U,);;VS 32 (,U,);VS 30 (,A,)
6292;HONDA;Civic;5 Doors;;LHD/RHD;04;2001;12;2005;;VS 37+ (N.V.) (,U,);;VS 30+ (N.V.) (,U,);VS 37 (,A,);;VS 30 (,A,);VS 09 (,,)
6337;HONDA;Civic;3 Doors;;LHD/RHD;09;2001;12;2006;;VS 37+ (N.V.) (,U,);;VS 30+ (N.V.) (,U,);VS 37 (,A,);;VS 30 (,A,);VS 09 (,,)
6338;HONDA;Civic;Coupé;;LHD/RHD;;;;;;;;;;;;
7055;HONDA;Civic;3 Doors;;LHD;03;2007;01;2012;;;;;;;;
6832;HONDA;Civic;5 Doors;;LHD;01;2006;01;2012;;;;;;;;
6952;HONDA;Civic Hybrid;4 Doors;;LHD;01;2006;02;2008;;;;;;;;
7352;HONDA;Civic Hybrid;4 Doors;;LHD;03;2008;06;2016;;VS 38+ (N.V.) (,U,);;VS 36+ (N.V.) (,U,);VS 38 (,A,);;VS 36 (,A,);
9912;HONDA;Civic Hybrid;4 Doors;;RHD;03;2008;06;2016;;VS 38+ (N.V.) (,U,);;VS 36+ (N.V.) (,U,);VS 38 (,A,);;VS 36 (,A,);
8138;HONDA;Civic;4 Doors;;LHD;;2014;03;2017;;;;;;;;
