Brand;Vehicle;Motorisation;Fuel;Start;End;Battery_AGM;Battery_EFB;Battery_Conventional
VOLKSWAGEN;PASSAT Variant (3C5);0 16V;Diesel;01/04/1996;01/11/2010;F41;;N/A
VOLKSWAGEN;PASSAT Variant (3C5);16 16V;Diesel;01/04/1996;01/11/2010;F41;;N/A
VOLKSWAGEN;POLO (6N1) 55 1.4;60 1.4;Petrole;01/10/1994;01/10/1999;;F30;N/A
VOLKSWAGEN;POLO (6N1) 55 1.4;60 1.6;Petrole;01/10/1994;01/10/1999;;F30;N/A
VOLKSWAGEN;POLO (6N2);1.4;Petrole;01/10/1999;01/09/2001;;F31;N/A
VOLKSWAGEN;POLO (6R1, 6C1);1.2 TDI;Diesel;01/06/2009;;F40;;N/A
VOLKSWAGEN;POLO (6R1, 6C1);1.4TDI;Diesel;01/06/2009;;F40;;N/A
VOLKSWAGEN;POLO (6R1, 6C1);1.6TDI;Diesel;01/06/2009;;F40;;N/A
VOLKSWAGEN;POLO (6R1, 6C1);1.2 TSI;Petrole;01/01/2014;;F40;;N/A
VOLKSWAGEN;POLO (6R1, 6C1);TSI 16V;Petrole;01/01/2014;;F40;;N/A
VOLKSWAGEN;POLO (6R1, 6C1) 1.2;1.2 TSI;Petrole;01/05/2011;01/05/2014;F40;;N/A
VOLKSWAGEN;POLO (6R1;6C1) 1.4 (6R1);Petrole;01/03/2009;01/05/2014;;F30;N/A
VOLKSWAGEN;POLO (9N_) 1.2;1.2 12V;Petrole;01/10/2001;01/11/2009;;F30;N/A
VOLKSWAGEN;POLO (9N_) 1.2;1.4 16V;Petrole;01/10/2001;01/11/2009;;F30;N/A
VOLKSWAGEN;POLO (9N_);1.4 TDI;Diesel;01/10/2001;01/11/2009;F40;;N/A
VOLKSWAGEN;POLO (9N_);1.9 SDI;Diesel;01/10/2001;01/11/2009;F40;;N/A
VOLKSWAGEN;POLO (9N_);1.9 TDI;Diesel;01/10/2001;01/11/2009;F40;;N/A
VOLKSWAGEN;POLO (AW1;1 TSI;Petrole;01/06/2017;;F40;;N/A
VOLKSWAGEN;POLO (AW1;1 TSI;Petrole;01/06/2017;;F40;;N/A
VOLKSWAGEN;POLO (AW1;0 TSI;Petrole;01/06/2017;;F40;;N/A
VOLKSWAGEN;SCIROCCO (137, 138);2.0 TDI;Diesel;01/08/2008;01/11/2017;F41;;N/A
VOLKSWAGEN;SHARAN (7M8, 7M9, 7M6);1.9 TDI;Diesel;01/09/1995;01/03/2010;;;N/A
VOLKSWAGEN;SHARAN (7M8, 7M9, 7M6);2.0 TDI;Diesel;01/09/1995;01/03/2010;;;N/A
VOLKSWAGEN;TIGUAN (5N_);2.0 TDI;Diesel;01/09/2007;01/07/2018;F41;;N/A
VOLKSWAGEN;TIGUAN (5N_);TDI 4motion;Diesel;01/09/2007;01/07/2018;F41;;N/A
VOLKSWAGEN;TIGUAN (AD1);2.0 TDI;Diesel;01/01/2016;;;;N/A
VOLKSWAGEN;TIGUAN (AD1);4motion;Diesel;01/01/2016;;;;N/A
VOLKSWAGEN;TIGUAN ALLSPACE (BW2);2.0 TDI;Diesel;01/06/2017;;;;N/A
VOLKSWAGEN;TOUAREG (7LA, 7L6, 7L7);2.5 R5 TDI;Diesel;01/10/2002;01/05/2010;;;N/A
VOLKSWAGEN;TOUAREG (7LA, 7L6, 7L7);3.0 V6 TDI;Diesel;01/10/2002;01/05/2010;;;N/A
VOLKSWAGEN;TOUAREG (7LA, 7L6, 7L7);5.0 V10 TDI;Diesel;01/10/2002;01/05/2010;;;N/A
VOLKSWAGEN;TOUAREG (7P5, 7P6);3.0 V6 TDI;Diesel;01/01/2010;01/03/2018;F43;;N/A
VOLKSWAGEN;TOURAN (1T1, 1T2);1.9 TDI;Diesel;01/02/2003;01/05/2010;F41;;N/A
VOLKSWAGEN;TOURAN (1T1, 1T2);2 16V;Diesel;01/02/2003;01/05/2010;F41;;N/A
VOLKSWAGEN;TOURAN (1T1, 1T2);0 16V;Diesel;01/02/2003;01/05/2010;F41;;N/A
VOLKSWAGEN;TOURAN (1T1, 1T2);16 16V;Diesel;01/02/2003;01/05/2010;F41;;N/A
VOLKSWAGEN;TOURAN (1T3);1.6 TDI;Diesel;01/05/2010;01/05/2015;F41;;N/A
VOLKSWAGEN;TOURAN (1T3);2.0 TDI;Diesel;01/05/2010;01/05/2015;F41;;N/A
VOLKSWAGEN;TOURAN (5T1);1.6 TDI;Diesel;01/05/2015;01/05/2016;;;N/A
VOLKSWAGEN;TOURAN (5T1);2.0 TDI;Diesel;01/05/2015;;;;N/A
VOLKSWAGEN;TRANSPORTER IV Box (70A, 70H, 7DA, 7DH);1.9 D;Diesel;01/07/1990;01/04/2003;;F32;N/A
VOLKSWAGEN;TRANSPORTER IV Box (70A, 70H, 7DA, 7DH);2 TD;Diesel;01/07/1990;01/04/2003;;F32;N/A
VOLKSWAGEN;TRANSPORTER IV Box (70A, 70H, 7DA, 7DH);4 TD;Diesel;01/07/1990;01/04/2003;;F32;N/A
VOLKSWAGEN;T-ROC (A11);1.0 TSI;Petrole;01/07/2017;;;;N/A
VOLKSWAGEN;T-ROC (A11);1.5 TSI;Petrole;01/07/2017;;;;N/A
